Age,Gender,Skill_Level,Play_Time,Location,Win_Rate,Total_Matches_Played,Favorite_Court_Type,Average_Match_Duration,Coach_Affiliation,Rating_Score
54,Female,Intermediate,Afternoon,Saudi Arabia,41,342,Outdoor,117,Yes,1327
34,Male,Professional,Evening,Germany,74,264,Any,108,No,1288
20,Male,Beginner,Evening,Italy,62,54,Indoor,80,No,1918
21,Male,Intermediate,Afternoon,Mexico,47,36,Indoor,32,Yes,1357
54,Male,Advanced,Afternoon,Denmark,79,262,Indoor,84,Yes,1749
51,Male,Professional,Afternoon,Brazil,83,77,Any,54,Yes,2327
26,Female,Advanced,Afternoon,United Arab Emirates,70,229,Any,83,Yes,2305
29,Female,Intermediate,Evening,Italy,85,107,Any,75,No,2148
25,Female,Advanced,Evening,Qatar,67,63,Any,91,Yes,1734
29,Male,Beginner,Morning,United Kingdom,35,15,Indoor,101,Yes,1942
35,Female,Beginner,Morning,United States,87,139,Indoor,47,Yes,2419
39,Male,Advanced,Morning,Finland,53,113,Any,113,No,1675
41,Male,Professional,Morning,Sweden,53,202,Any,82,Yes,2133
37,Male,Beginner,Afternoon,Qatar,87,295,Indoor,34,Yes,1679
42,Female,Professional,Morning,Argentina,57,317,Any,120,No,1225
32,Female,Advanced,Evening,Sweden,64,467,Outdoor,111,No,1665
53,Female,Professional,Evening,Mexico,67,248,Outdoor,105,Yes,1543
48,Male,Advanced,Evening,Lebanon,31,497,Outdoor,41,Yes,1722
21,Male,Intermediate,Morning,Chile,36,164,Indoor,30,No,2176
23,Male,Beginner,Afternoon,Italy,60,380,Any,49,Yes,1308
50,Female,Professional,Evening,Denmark,40,474,Outdoor,90,No,2435
37,Male,Advanced,Afternoon,Lebanon,51,136,Outdoor,117,No,1767
52,Female,Beginner,Evening,Italy,38,423,Outdoor,100,Yes,2114
43,Female,Advanced,Evening,Sweden,33,322,Indoor,75,Yes,2392
38,Female,Professional,Morning,France,80,161,Indoor,32,Yes,1070
52,Female,Intermediate,Afternoon,Mexico,74,110,Indoor,63,No,2061
50,Female,Advanced,Afternoon,Italy,90,459,Indoor,35,No,1722
30,Male,Beginner,Evening,Denmark,83,201,Outdoor,46,No,1641
38,Female,Advanced,Afternoon,Saudi Arabia,81,468,Indoor,99,No,1465
48,Male,Advanced,Evening,Brazil,37,376,Outdoor,44,Yes,2460
39,Female,Intermediate,Afternoon,Sweden,64,376,Indoor,98,No,1206
34,Male,Intermediate,Afternoon,United States,62,499,Indoor,99,No,2095
54,Female,Advanced,Evening,Lebanon,41,312,Any,63,Yes,1846
50,Female,Intermediate,Evening,Brazil,53,166,Any,53,Yes,1824
51,Male,Advanced,Afternoon,Sweden,48,55,Any,51,Yes,1911
49,Female,Professional,Evening,United States,59,380,Indoor,44,Yes,1132
32,Female,Intermediate,Afternoon,United Arab Emirates,55,24,Indoor,113,No,1967
29,Female,Beginner,Evening,United Arab Emirates,41,233,Outdoor,37,Yes,1088
28,Female,Advanced,Morning,United States,52,151,Indoor,95,No,1400
54,Male,Professional,Morning,Finland,72,426,Outdoor,93,Yes,2316
50,Female,Advanced,Evening,Mexico,72,328,Outdoor,66,Yes,1154
47,Male,Professional,Afternoon,Chile,35,226,Outdoor,90,Yes,1873
54,Male,Intermediate,Afternoon,Sweden,68,414,Outdoor,65,No,1153
44,Male,Advanced,Afternoon,Denmark,70,224,Outdoor,66,No,2274
21,Male,Professional,Evening,United Kingdom,42,238,Indoor,79,No,1582
31,Male,Beginner,Afternoon,Germany,59,353,Outdoor,114,No,1602
44,Female,Advanced,Evening,Argentina,34,345,Outdoor,42,Yes,1125
30,Female,Professional,Afternoon,Netherlands,38,22,Outdoor,72,Yes,2488
54,Female,Beginner,Evening,Spain,60,363,Any,82,Yes,1064
52,Female,Professional,Morning,Belgium,40,393,Any,120,No,1280
39,Male,Intermediate,Morning,Qatar,43,247,Indoor,82,No,1772
31,Male,Beginner,Afternoon,Sweden,81,180,Any,115,Yes,1491
54,Female,Professional,Evening,France,50,364,Indoor,75,No,1140
23,Female,Advanced,Afternoon,Sweden,56,46,Outdoor,55,No,1570
22,Male,Beginner,Morning,Netherlands,89,330,Any,74,Yes,2475
45,Female,Advanced,Morning,Saudi Arabia,74,39,Indoor,39,Yes,2350
24,Male,Beginner,Evening,United States,80,72,Any,119,No,2208
49,Male,Professional,Evening,Argentina,54,380,Outdoor,42,Yes,1303
55,Female,Intermediate,Morning,Chile,90,28,Any,51,Yes,2163
19,Female,Professional,Afternoon,France,76,378,Any,44,Yes,1807
25,Female,Beginner,Morning,Portugal,70,226,Indoor,74,No,2386
34,Female,Advanced,Afternoon,Italy,53,385,Any,60,No,2366
36,Female,Beginner,Morning,Spain,68,486,Any,52,No,1642
22,Female,Professional,Evening,Germany,73,138,Outdoor,30,Yes,2233
49,Female,Professional,Afternoon,Finland,54,39,Indoor,114,Yes,1406
33,Female,Professional,Morning,Mexico,77,15,Indoor,120,Yes,1933
51,Male,Advanced,Afternoon,Chile,54,209,Indoor,38,Yes,1249
44,Female,Advanced,Evening,United States,53,42,Any,104,No,2170
34,Male,Advanced,Evening,Sweden,57,190,Any,108,No,2071
26,Male,Professional,Afternoon,Argentina,82,422,Outdoor,39,No,1997
43,Female,Beginner,Evening,Brazil,41,139,Outdoor,39,No,1371
42,Male,Intermediate,Evening,Sweden,72,475,Outdoor,36,No,2116
41,Female,Intermediate,Morning,Brazil,48,59,Outdoor,92,No,2428
54,Male,Intermediate,Afternoon,Netherlands,87,337,Indoor,104,No,2054
24,Female,Beginner,Morning,United Arab Emirates,89,47,Outdoor,60,No,2411
26,Female,Professional,Evening,Chile,72,387,Any,62,Yes,1851
33,Female,Professional,Afternoon,Sweden,36,140,Outdoor,106,Yes,2285
44,Male,Beginner,Evening,Spain,88,186,Indoor,93,Yes,1242
27,Female,Beginner,Afternoon,Netherlands,68,441,Outdoor,119,Yes,1605
44,Female,Beginner,Morning,Qatar,87,447,Outdoor,93,No,1525
52,Female,Beginner,Evening,United Arab Emirates,62,352,Any,99,No,1088
54,Male,Professional,Afternoon,Spain,32,371,Any,68,No,1265
49,Male,Intermediate,Morning,Brazil,45,260,Any,119,No,1518
52,Female,Professional,Morning,Argentina,40,227,Outdoor,75,Yes,2000
44,Female,Professional,Morning,Germany,42,104,Indoor,46,No,2342
44,Male,Advanced,Afternoon,United Arab Emirates,80,233,Any,62,No,1144
38,Female,Beginner,Afternoon,Finland,80,163,Outdoor,74,No,1323
45,Female,Intermediate,Morning,Denmark,38,404,Any,71,Yes,2126
31,Female,Intermediate,Evening,United Arab Emirates,79,118,Outdoor,64,No,1517
52,Male,Advanced,Evening,Sweden,76,219,Any,91,Yes,1280
44,Male,Professional,Morning,Spain,83,268,Indoor,35,Yes,2475
27,Female,Advanced,Afternoon,France,65,254,Outdoor,92,Yes,1643
48,Female,Intermediate,Afternoon,Portugal,51,154,Any,89,Yes,1222
26,Female,Advanced,Evening,Germany,78,175,Indoor,39,Yes,1519
31,Female,Intermediate,Afternoon,Germany,48,236,Indoor,84,Yes,1084
46,Female,Advanced,Morning,Mexico,58,329,Outdoor,79,No,2353
33,Male,Professional,Evening,Denmark,61,440,Any,85,No,1179
28,Female,Professional,Afternoon,Spain,45,161,Any,64,No,1087
48,Female,Intermediate,Morning,Belgium,57,465,Outdoor,56,Yes,1823
24,Female,Advanced,Afternoon,United Arab Emirates,73,158,Any,41,Yes,1846
31,Female,Intermediate,Evening,Mexico,75,101,Outdoor,30,No,1358
29,Male,Advanced,Evening,United States,85,377,Indoor,55,Yes,1416
31,Male,Professional,Evening,Portugal,56,99,Indoor,37,Yes,2262
51,Male,Advanced,Morning,Qatar,37,62,Indoor,119,Yes,1521
18,Female,Advanced,Morning,France,34,339,Outdoor,97,No,1698
23,Male,Intermediate,Afternoon,Saudi Arabia,69,276,Any,58,No,1437
54,Male,Professional,Evening,Belgium,82,193,Any,67,Yes,1617
19,Male,Intermediate,Morning,Sweden,58,26,Any,87,No,1405
33,Female,Professional,Evening,Finland,59,12,Any,53,No,2404
52,Male,Beginner,Morning,United Arab Emirates,61,148,Outdoor,84,No,2381
23,Female,Advanced,Evening,Qatar,74,92,Indoor,77,Yes,2001
38,Male,Intermediate,Evening,Denmark,42,403,Outdoor,30,No,1301
22,Male,Advanced,Evening,Sweden,70,259,Any,36,No,1125
55,Female,Advanced,Afternoon,Netherlands,83,136,Indoor,117,No,2135
37,Male,Beginner,Morning,Qatar,77,342,Outdoor,109,Yes,1620
52,Male,Professional,Afternoon,Italy,88,193,Any,116,Yes,1504
36,Male,Professional,Afternoon,France,55,67,Any,31,Yes,1749
23,Male,Advanced,Afternoon,Saudi Arabia,50,237,Any,108,Yes,1031
28,Male,Professional,Evening,Spain,78,17,Outdoor,32,Yes,1976
31,Female,Professional,Evening,Brazil,57,128,Outdoor,68,No,1420
53,Male,Advanced,Morning,Netherlands,58,314,Any,50,No,1792
36,Male,Beginner,Afternoon,Saudi Arabia,52,291,Indoor,87,Yes,1360
31,Male,Advanced,Afternoon,Qatar,62,318,Any,101,Yes,1877
43,Female,Professional,Morning,United Kingdom,44,239,Any,87,No,1008
54,Male,Advanced,Afternoon,United States,78,299,Indoor,40,Yes,1015
53,Female,Professional,Evening,Saudi Arabia,55,63,Indoor,108,No,1746
37,Male,Intermediate,Evening,Netherlands,58,461,Outdoor,114,Yes,2143
32,Male,Beginner,Evening,United Arab Emirates,83,106,Any,100,Yes,2140
32,Male,Intermediate,Morning,France,90,304,Outdoor,89,Yes,1605
41,Female,Intermediate,Afternoon,Lebanon,46,141,Any,88,Yes,2135
22,Male,Professional,Evening,Sweden,54,318,Outdoor,119,Yes,1017
27,Male,Intermediate,Morning,Brazil,31,234,Outdoor,56,No,2156
33,Male,Intermediate,Morning,Brazil,84,492,Outdoor,86,No,1017
19,Female,Intermediate,Afternoon,Qatar,61,482,Any,37,Yes,1165
44,Male,Intermediate,Afternoon,Sweden,38,472,Indoor,48,Yes,2342
47,Male,Advanced,Evening,Argentina,57,439,Outdoor,120,No,1840
28,Male,Intermediate,Morning,Lebanon,58,459,Outdoor,85,Yes,1842
40,Female,Intermediate,Afternoon,Mexico,90,375,Indoor,96,No,1867
25,Male,Advanced,Afternoon,Sweden,51,390,Any,40,No,1504
41,Male,Beginner,Afternoon,Mexico,63,77,Any,106,No,2476
28,Male,Beginner,Afternoon,France,80,410,Outdoor,83,No,1538
42,Female,Professional,Evening,Chile,65,307,Indoor,47,Yes,1334
48,Male,Professional,Afternoon,Finland,34,65,Any,92,No,1122
23,Male,Beginner,Evening,Saudi Arabia,47,186,Outdoor,61,Yes,2063
52,Male,Advanced,Evening,Qatar,71,297,Any,66,No,2209
53,Female,Intermediate,Afternoon,Saudi Arabia,44,315,Outdoor,115,Yes,2138
21,Male,Intermediate,Morning,Portugal,41,467,Outdoor,58,No,1488
47,Male,Intermediate,Afternoon,Brazil,90,199,Any,120,Yes,1226
50,Female,Beginner,Morning,United States,39,322,Indoor,102,No,1333
29,Female,Beginner,Morning,Finland,75,146,Any,50,No,1859
37,Female,Intermediate,Afternoon,Netherlands,77,297,Any,95,Yes,1189
33,Male,Advanced,Evening,Brazil,78,401,Any,83,No,1272
34,Male,Advanced,Evening,Denmark,57,87,Indoor,48,No,2485
40,Male,Beginner,Evening,Brazil,44,272,Any,93,Yes,1298
22,Female,Intermediate,Afternoon,Portugal,39,315,Outdoor,66,No,2219
46,Male,Intermediate,Morning,Spain,76,52,Outdoor,108,Yes,2032
32,Female,Professional,Evening,Argentina,53,256,Any,49,Yes,2400
24,Male,Beginner,Evening,Sweden,75,55,Any,31,Yes,2287
29,Female,Professional,Afternoon,Portugal,71,320,Indoor,30,Yes,2205
33,Female,Beginner,Morning,Belgium,79,493,Outdoor,101,No,2260
20,Female,Advanced,Evening,Spain,61,367,Indoor,61,No,1940
33,Female,Advanced,Evening,Chile,90,403,Any,31,No,2035
24,Male,Professional,Morning,Mexico,81,405,Outdoor,56,Yes,1061
37,Female,Advanced,Evening,Belgium,74,231,Indoor,120,Yes,1456
46,Male,Intermediate,Afternoon,France,83,368,Indoor,45,Yes,2227
40,Female,Intermediate,Evening,Germany,43,122,Any,31,No,2452
50,Female,Intermediate,Morning,Mexico,31,297,Outdoor,30,Yes,1217
41,Female,Beginner,Evening,France,31,355,Outdoor,103,Yes,1271
48,Male,Intermediate,Morning,United Arab Emirates,70,76,Indoor,51,No,2403
55,Female,Beginner,Morning,Lebanon,66,31,Indoor,55,No,1888
30,Female,Beginner,Evening,Germany,81,147,Any,94,No,2418
35,Male,Professional,Afternoon,Netherlands,73,247,Indoor,62,No,1633
27,Female,Advanced,Morning,France,83,341,Any,30,No,2419
33,Female,Professional,Evening,United Arab Emirates,81,234,Indoor,80,Yes,1745
42,Female,Advanced,Morning,Saudi Arabia,73,398,Outdoor,93,No,2345
39,Male,Advanced,Evening,United Arab Emirates,77,226,Any,118,Yes,1250
23,Female,Intermediate,Morning,Chile,59,427,Indoor,94,No,1728
46,Male,Intermediate,Morning,Sweden,49,451,Any,61,Yes,2026
48,Female,Beginner,Morning,Argentina,70,203,Indoor,59,Yes,1134
49,Male,Beginner,Afternoon,Mexico,40,84,Outdoor,95,Yes,1906
25,Female,Intermediate,Afternoon,France,73,352,Any,69,No,1610
21,Female,Professional,Evening,Denmark,40,398,Outdoor,97,No,1424
31,Female,Professional,Evening,Lebanon,69,145,Any,88,Yes,2425
26,Female,Intermediate,Evening,Mexico,53,383,Outdoor,68,No,1302
53,Male,Professional,Afternoon,Finland,87,131,Outdoor,59,No,2135
35,Female,Beginner,Evening,Portugal,61,148,Outdoor,92,Yes,2397
24,Male,Advanced,Afternoon,Finland,50,99,Indoor,93,No,1157
29,Male,Intermediate,Afternoon,Spain,37,425,Outdoor,35,No,2098
47,Female,Beginner,Evening,United Arab Emirates,63,352,Outdoor,114,Yes,2249
22,Female,Professional,Evening,United States,65,199,Any,108,Yes,2367
46,Female,Beginner,Afternoon,Argentina,30,289,Outdoor,40,No,1315
19,Male,Advanced,Morning,Portugal,62,264,Any,58,Yes,2112
36,Female,Beginner,Afternoon,Mexico,48,321,Outdoor,58,Yes,1669
31,Female,Professional,Afternoon,Netherlands,75,188,Any,45,No,2450
22,Male,Professional,Evening,Sweden,66,32,Any,35,No,2091
46,Male,Intermediate,Morning,Italy,69,243,Outdoor,90,Yes,1693
36,Female,Intermediate,Afternoon,Mexico,75,376,Any,80,Yes,2002
36,Male,Beginner,Evening,Sweden,60,22,Outdoor,64,Yes,2253
20,Female,Beginner,Afternoon,United Arab Emirates,75,373,Any,53,No,2090
20,Male,Intermediate,Morning,France,39,401,Any,62,No,2466
22,Female,Beginner,Afternoon,Netherlands,89,423,Any,31,No,2166
35,Male,Professional,Afternoon,Brazil,37,466,Indoor,95,No,2291
54,Female,Beginner,Morning,Italy,66,60,Outdoor,74,No,2484
32,Female,Intermediate,Afternoon,Belgium,46,34,Outdoor,117,No,2430
41,Male,Beginner,Morning,Finland,42,195,Outdoor,97,No,1838
26,Male,Beginner,Afternoon,Finland,44,120,Any,117,No,2458
35,Male,Advanced,Morning,Mexico,58,388,Indoor,67,No,1828
41,Female,Intermediate,Afternoon,France,34,79,Outdoor,113,Yes,1155
28,Female,Intermediate,Evening,Spain,62,248,Outdoor,68,Yes,1624
31,Male,Intermediate,Afternoon,Mexico,89,485,Outdoor,40,Yes,1919
43,Female,Professional,Evening,Germany,61,402,Outdoor,111,No,1860
39,Male,Advanced,Morning,United States,82,432,Indoor,75,No,2178
47,Female,Professional,Afternoon,Belgium,31,460,Indoor,40,Yes,2281
38,Female,Advanced,Morning,Italy,38,374,Any,66,Yes,2418
18,Male,Beginner,Afternoon,Brazil,31,319,Outdoor,37,No,1964
48,Female,Beginner,Evening,Germany,39,56,Indoor,102,No,1454
22,Female,Beginner,Afternoon,Argentina,50,303,Indoor,50,Yes,2381
48,Female,Professional,Afternoon,Sweden,50,444,Indoor,53,Yes,1973
31,Male,Beginner,Evening,Spain,75,243,Outdoor,65,Yes,1831
51,Male,Professional,Morning,Italy,66,462,Outdoor,65,No,1846
37,Female,Beginner,Afternoon,Lebanon,39,493,Indoor,52,No,1617
30,Female,Intermediate,Evening,Chile,43,410,Any,104,Yes,2243
41,Female,Advanced,Evening,Spain,41,493,Outdoor,62,No,2465
52,Female,Professional,Morning,Finland,33,418,Indoor,65,No,2191
46,Female,Beginner,Evening,Sweden,74,334,Indoor,65,Yes,1168
30,Female,Professional,Afternoon,Belgium,44,143,Indoor,89,No,1800
39,Female,Beginner,Evening,France,70,252,Outdoor,32,Yes,1097
34,Female,Professional,Morning,Germany,32,166,Any,102,Yes,1545
50,Male,Intermediate,Evening,Lebanon,81,380,Outdoor,51,Yes,1388
20,Male,Advanced,Evening,Brazil,53,345,Outdoor,53,No,1886
23,Female,Advanced,Evening,United Arab Emirates,53,388,Any,32,Yes,2281
43,Male,Professional,Afternoon,Finland,55,174,Outdoor,55,Yes,2234
24,Male,Intermediate,Afternoon,Qatar,59,306,Any,68,Yes,1098
40,Female,Beginner,Morning,Saudi Arabia,83,274,Outdoor,79,No,1671
25,Male,Advanced,Morning,Italy,66,95,Any,61,No,1211
28,Female,Advanced,Evening,United Kingdom,63,299,Any,36,Yes,1312
44,Female,Beginner,Afternoon,Sweden,54,35,Any,103,Yes,1697
22,Male,Beginner,Evening,Belgium,42,33,Indoor,110,No,1922
39,Female,Advanced,Morning,Finland,38,291,Indoor,79,No,2032
47,Female,Advanced,Evening,Chile,77,210,Any,118,No,2345
31,Female,Beginner,Morning,Brazil,59,228,Outdoor,59,Yes,1775
55,Male,Professional,Afternoon,Finland,35,136,Indoor,94,No,1292
41,Female,Intermediate,Morning,Chile,75,379,Any,68,No,1447
54,Male,Intermediate,Morning,Lebanon,74,213,Indoor,105,No,1259
29,Male,Professional,Evening,Argentina,80,229,Any,52,No,2199
30,Male,Intermediate,Evening,Lebanon,51,272,Outdoor,55,Yes,1879
45,Female,Professional,Evening,Italy,30,300,Outdoor,72,No,1155
36,Male,Beginner,Afternoon,Saudi Arabia,43,283,Indoor,109,No,1555
24,Female,Professional,Afternoon,United Kingdom,74,451,Indoor,86,Yes,1518
45,Female,Intermediate,Afternoon,Chile,45,77,Any,38,Yes,2413
34,Female,Professional,Morning,Saudi Arabia,76,492,Any,32,Yes,2184
41,Male,Intermediate,Morning,Belgium,76,216,Any,63,Yes,2476
33,Female,Intermediate,Afternoon,France,43,449,Outdoor,90,No,1356
24,Female,Advanced,Evening,Finland,50,223,Outdoor,51,Yes,1072
38,Female,Advanced,Morning,Denmark,45,257,Indoor,68,No,1340
47,Male,Intermediate,Evening,Argentina,51,19,Any,92,No,1052
24,Female,Intermediate,Morning,Sweden,42,442,Outdoor,120,No,1274
21,Male,Advanced,Morning,Qatar,38,153,Any,85,No,2464
30,Female,Advanced,Evening,Qatar,69,467,Outdoor,44,No,1302
49,Male,Beginner,Evening,Argentina,59,134,Outdoor,76,Yes,1456
52,Female,Beginner,Evening,Brazil,72,321,Any,108,Yes,1833
19,Male,Professional,Evening,Italy,36,25,Indoor,45,No,2042
22,Female,Intermediate,Evening,Germany,69,138,Outdoor,99,Yes,2207
19,Male,Professional,Evening,Portugal,76,313,Indoor,58,No,1873
21,Male,Beginner,Morning,France,32,464,Indoor,118,No,1719
55,Female,Beginner,Morning,Netherlands,52,458,Indoor,85,Yes,1456
39,Male,Professional,Evening,United States,78,460,Indoor,95,No,1976
48,Male,Professional,Morning,Germany,65,366,Indoor,96,Yes,2252
35,Female,Advanced,Morning,Spain,68,243,Indoor,84,Yes,1989
37,Female,Intermediate,Afternoon,Spain,51,31,Any,60,No,1522
47,Male,Professional,Afternoon,Lebanon,85,251,Indoor,106,Yes,1123
20,Female,Professional,Morning,Italy,44,457,Any,60,No,2180
30,Male,Intermediate,Afternoon,Lebanon,61,346,Any,41,No,1663
54,Male,Intermediate,Afternoon,Lebanon,33,179,Any,67,No,1671
45,Female,Advanced,Morning,Sweden,68,364,Outdoor,65,Yes,1636
50,Male,Advanced,Morning,Chile,83,180,Outdoor,119,Yes,1428
51,Male,Professional,Afternoon,Italy,74,330,Any,70,Yes,1795
48,Female,Intermediate,Morning,Brazil,82,345,Outdoor,57,Yes,1134
52,Male,Professional,Morning,Sweden,82,49,Outdoor,109,Yes,1646
55,Male,Advanced,Evening,Portugal,65,63,Indoor,39,No,1372
35,Male,Professional,Evening,United Arab Emirates,34,315,Any,38,No,1395
45,Female,Professional,Afternoon,Belgium,52,377,Any,37,No,1035
25,Male,Advanced,Morning,Belgium,84,143,Indoor,60,Yes,1759
50,Female,Intermediate,Afternoon,United Arab Emirates,76,82,Any,104,No,1952
47,Female,Beginner,Evening,Denmark,52,282,Outdoor,69,No,2324
43,Female,Professional,Morning,United Kingdom,66,117,Indoor,115,No,2108
36,Female,Beginner,Afternoon,Netherlands,42,487,Any,105,No,1057
35,Male,Advanced,Evening,United Arab Emirates,35,422,Indoor,77,No,1990
33,Male,Intermediate,Afternoon,Finland,35,356,Any,44,No,1576
35,Female,Advanced,Evening,Spain,58,127,Outdoor,112,Yes,1104
41,Female,Professional,Evening,Portugal,88,137,Any,49,No,1840
25,Female,Intermediate,Afternoon,Italy,70,499,Indoor,69,Yes,2169
42,Male,Beginner,Evening,France,89,199,Indoor,116,Yes,1255
34,Male,Advanced,Morning,United States,85,202,Indoor,62,No,1137
19,Female,Professional,Afternoon,Mexico,42,403,Outdoor,57,No,1761
30,Female,Beginner,Morning,Qatar,88,432,Outdoor,93,No,2138
53,Male,Professional,Evening,Qatar,89,373,Outdoor,36,Yes,2060
28,Male,Professional,Evening,Brazil,81,103,Any,105,Yes,1549
33,Female,Advanced,Morning,Argentina,45,333,Outdoor,92,Yes,1874
30,Female,Intermediate,Evening,Chile,67,393,Outdoor,50,No,2272
25,Female,Intermediate,Morning,United Arab Emirates,79,489,Outdoor,85,Yes,2014
28,Male,Intermediate,Morning,Mexico,83,198,Any,113,No,1833
51,Female,Intermediate,Morning,Qatar,75,327,Indoor,84,Yes,1261
36,Male,Advanced,Morning,Chile,80,336,Indoor,68,Yes,1203
21,Male,Professional,Afternoon,Mexico,82,136,Any,96,Yes,1680
38,Male,Beginner,Afternoon,Portugal,42,309,Indoor,70,Yes,1218
41,Male,Intermediate,Morning,Italy,33,239,Outdoor,83,No,2040
34,Female,Intermediate,Morning,United Kingdom,35,288,Indoor,76,Yes,1736
20,Male,Beginner,Morning,Qatar,80,270,Indoor,96,No,1444
28,Female,Beginner,Evening,Spain,55,450,Any,47,Yes,1024
27,Male,Professional,Evening,Sweden,48,65,Outdoor,113,No,1132
31,Female,Advanced,Morning,Italy,73,199,Outdoor,79,No,1264
35,Male,Professional,Morning,Qatar,59,65,Indoor,70,Yes,1501
47,Male,Professional,Evening,Germany,47,495,Indoor,100,No,1162
34,Female,Intermediate,Evening,Belgium,70,474,Indoor,37,No,1170
45,Female,Beginner,Afternoon,Qatar,39,214,Indoor,51,No,2435
22,Female,Intermediate,Morning,Portugal,49,439,Indoor,97,Yes,1049
45,Female,Beginner,Evening,Chile,40,267,Indoor,74,Yes,1696
48,Female,Intermediate,Evening,Qatar,30,426,Any,52,Yes,1363
30,Female,Professional,Morning,Belgium,38,419,Any,35,Yes,1462
23,Male,Beginner,Evening,Saudi Arabia,37,243,Outdoor,93,No,1860
45,Female,Professional,Evening,Saudi Arabia,33,334,Indoor,61,No,1087
53,Female,Intermediate,Afternoon,Brazil,49,479,Outdoor,107,Yes,2212
44,Male,Advanced,Afternoon,Portugal,36,31,Indoor,88,No,2172
48,Female,Intermediate,Evening,Brazil,69,234,Outdoor,108,Yes,1975
24,Female,Intermediate,Afternoon,Germany,81,83,Outdoor,118,Yes,1550
42,Female,Professional,Evening,Sweden,88,317,Any,107,Yes,2126
26,Male,Professional,Afternoon,Sweden,73,40,Outdoor,51,No,1540
29,Male,Advanced,Evening,Netherlands,65,444,Outdoor,74,Yes,1489
50,Male,Professional,Evening,United States,42,317,Any,56,No,1861
37,Male,Intermediate,Evening,Denmark,79,398,Outdoor,95,Yes,1098
48,Male,Professional,Morning,United Arab Emirates,57,447,Indoor,49,No,1654
32,Male,Advanced,Evening,Lebanon,52,379,Outdoor,51,No,1493
47,Female,Beginner,Evening,France,72,180,Outdoor,114,No,1669
28,Female,Professional,Evening,Netherlands,84,322,Indoor,53,No,2427
