Player_ID,Name,Age,Gender,Skill_Level,Preferred_Play_Time,Location,Win_Rate,Total_Matches_Played,Favorite_Court_Type,Preferred_Play_Style,Average_Match_Duration,Coach_Affiliation,Club_Membership,Rating_Score
e3a93b49,Player_7371,43,Female,Intermediate,Evening,Madrid,48.35,406,Indoor,Defensive,85,No,Club A,2087
7389e917,Player_7372,31,Female,Professional,Afternoon,Madrid,31.61,456,Outdoor,Balanced,102,Yes,Club A,1811
1bf2e2ab,Player_7373,55,Male,Advanced,Afternoon,Dubai,60.58,211,Outdoor,Balanced,53,Yes,Club A,1414
a99bfc7f,Player_7374,53,Male,Beginner,Morning,Madrid,42.12,153,Any,Aggressive,90,No,Club B,2303
71343158,Player_7375,47,Female,Professional,Evening,Dubai,77.24,85,Outdoor,Defensive,77,Yes,No Club,1443
728a8595,Player_7376,54,Female,Advanced,Morning,Madrid,31.69,405,Any,Balanced,62,No,Club A,2281
9f88a445,Player_7377,29,Female,Intermediate,Afternoon,Beirut,73.75,117,Any,Aggressive,99,Yes,Club B,1906
a624fabd,Player_7378,30,Female,Intermediate,Afternoon,London,48.51,372,Any,Balanced,64,No,No Club,2184
d1370297,Player_7379,39,Female,Professional,Afternoon,Beirut,33.78,480,Any,Aggressive,47,No,Club A,1274
e9fa6487,Player_7380,38,Male,Intermediate,Afternoon,Cairo,79.44,102,Indoor,Aggressive,63,No,Club A,2321
728eaab6,Player_7381,40,Female,Intermediate,Morning,Riyadh,82.74,298,Any,Aggressive,69,No,No Club,1052
a6ef070b,Player_7382,26,Female,Advanced,Evening,Cairo,43.89,211,Indoor,Balanced,98,Yes,No Club,2138
63126dd3,Player_7383,45,Female,Professional,Evening,Beirut,52.02,265,Any,Aggressive,77,No,Club B,1513
48ea6028,Player_7384,29,Male,Professional,Morning,Dubai,30.73,29,Indoor,Aggressive,86,Yes,No Club,2042
42434589,Player_7385,37,Male,Professional,Evening,London,83.78,57,Any,Aggressive,90,Yes,No Club,1471
6ee0f8b2,Player_7386,40,Male,Beginner,Morning,Dubai,41.85,131,Indoor,Defensive,87,No,No Club,2009
951d1805,Player_7387,21,Female,Intermediate,Morning,Dubai,50.69,133,Any,Aggressive,103,Yes,Club B,1591
23368cf6,Player_7388,51,Female,Advanced,Afternoon,Riyadh,52.77,262,Indoor,Aggressive,34,Yes,Club A,1480
c269867b,Player_7389,48,Male,Advanced,Evening,Beirut,75.42,234,Any,Defensive,57,Yes,Club C,2342
8d4bd9dc,Player_7390,39,Male,Intermediate,Morning,Cairo,88.42,133,Any,Defensive,72,Yes,Club A,1745
ceb58315,Player_7391,18,Female,Intermediate,Morning,Riyadh,87.85,101,Outdoor,Aggressive,112,Yes,Club B,2437
ca8ce29c,Player_7392,42,Female,Advanced,Morning,Dubai,68.0,51,Any,Aggressive,56,No,No Club,1635
ceabd3a1,Player_7393,44,Female,Professional,Evening,London,69.5,212,Indoor,Defensive,64,No,Club C,1212
ef4cffa0,Player_7394,21,Female,Intermediate,Afternoon,Madrid,81.23,146,Indoor,Defensive,94,No,Club C,1827
12bd2b96,Player_7395,44,Male,Professional,Evening,Beirut,34.39,349,Outdoor,Aggressive,76,Yes,Club B,1980
fb5211dc,Player_7396,30,Male,Intermediate,Evening,Madrid,78.04,140,Any,Defensive,103,No,Club C,1212
19245c12,Player_7397,37,Male,Intermediate,Afternoon,Beirut,76.41,214,Any,Balanced,93,Yes,Club C,2300
ff40fdd0,Player_7398,32,Male,Beginner,Afternoon,Cairo,86.91,166,Outdoor,Aggressive,45,Yes,No Club,2203
7e78fb9d,Player_7399,33,Male,Professional,Evening,Riyadh,67.16,17,Any,Aggressive,65,Yes,No Club,1807
238229b4,Player_7400,49,Female,Professional,Afternoon,Cairo,30.47,446,Indoor,Aggressive,86,Yes,Club C,1772
1dd0af38,Player_7401,51,Male,Advanced,Afternoon,Riyadh,37.16,356,Any,Aggressive,99,Yes,Club B,2404
6a095c37,Player_7402,44,Female,Advanced,Evening,Madrid,49.16,85,Any,Balanced,30,No,Club B,1026
26509fb7,Player_7403,20,Male,Professional,Afternoon,Riyadh,50.56,471,Outdoor,Defensive,101,No,No Club,2018
bb9ffeca,Player_7404,24,Male,Professional,Evening,Riyadh,36.46,326,Indoor,Defensive,57,No,Club B,1281
8b893742,Player_7405,54,Female,Professional,Evening,London,34.82,494,Any,Balanced,69,No,Club B,1023
8aa9e2a9,Player_7406,35,Male,Advanced,Afternoon,Dubai,35.02,120,Indoor,Defensive,97,No,No Club,1925
563a3015,Player_7407,28,Female,Professional,Morning,Beirut,37.5,207,Outdoor,Aggressive,97,Yes,No Club,1242
06e8a3b0,Player_7408,23,Male,Advanced,Evening,Cairo,89.75,320,Indoor,Balanced,118,No,Club C,1038
e7e300de,Player_7409,43,Male,Professional,Afternoon,Riyadh,69.15,325,Outdoor,Aggressive,117,Yes,Club C,1069
25609bd7,Player_7410,20,Male,Intermediate,Afternoon,Madrid,71.12,138,Outdoor,Balanced,92,No,Club B,2498
f55825cc,Player_7411,44,Female,Professional,Evening,Madrid,66.2,464,Outdoor,Defensive,77,No,Club C,1981
f30091df,Player_7412,36,Female,Advanced,Morning,Dubai,36.93,240,Any,Defensive,68,No,Club C,2478
1ed8ca81,Player_7413,21,Male,Beginner,Evening,Madrid,38.68,433,Outdoor,Defensive,82,No,Club A,1174
9ff9a15c,Player_7414,36,Female,Professional,Afternoon,Cairo,61.14,100,Indoor,Aggressive,109,Yes,No Club,1120
d07c1900,Player_7415,54,Female,Beginner,Evening,Dubai,54.21,13,Outdoor,Aggressive,62,Yes,Club A,1791
71b2d7bb,Player_7416,44,Female,Intermediate,Afternoon,Beirut,87.23,296,Any,Aggressive,40,Yes,Club B,2104
9909f67b,Player_7417,32,Male,Beginner,Morning,Cairo,52.3,340,Indoor,Defensive,41,Yes,Club A,1040
db2b5a21,Player_7418,50,Female,Professional,Morning,Riyadh,34.33,256,Any,Defensive,93,Yes,Club A,1339
cf3783a7,Player_7419,22,Male,Beginner,Morning,Dubai,60.35,70,Any,Balanced,115,Yes,Club A,1787
295d5eac,Player_7420,24,Female,Advanced,Evening,Cairo,44.24,77,Outdoor,Balanced,68,No,Club B,2361
1cbfab8f,Player_7421,47,Female,Professional,Afternoon,Dubai,56.94,275,Outdoor,Aggressive,88,Yes,Club B,1317
22d9c321,Player_7422,25,Male,Professional,Afternoon,London,48.21,240,Indoor,Aggressive,69,Yes,Club C,2449
e7277481,Player_7423,49,Female,Beginner,Evening,Beirut,81.23,249,Outdoor,Balanced,115,Yes,No Club,2067
935ee15d,Player_7424,52,Male,Beginner,Morning,Cairo,36.74,183,Outdoor,Defensive,82,No,Club A,1061
56f64d3e,Player_7425,36,Female,Advanced,Afternoon,Dubai,38.51,451,Outdoor,Aggressive,98,Yes,Club A,1782
ff918b5a,Player_7426,26,Male,Advanced,Morning,Riyadh,35.96,67,Any,Aggressive,64,No,Club C,2419
f0840a2b,Player_7427,18,Female,Professional,Afternoon,Dubai,89.34,40,Indoor,Aggressive,46,No,No Club,1865
92e0c1b2,Player_7428,53,Male,Beginner,Morning,London,77.26,244,Indoor,Aggressive,49,No,Club B,2324
1b19ef1a,Player_7429,48,Male,Advanced,Morning,London,87.54,98,Any,Balanced,30,No,Club A,1295
a615c1b4,Player_7430,33,Male,Intermediate,Evening,Riyadh,57.36,352,Indoor,Balanced,89,No,Club B,1134
e4b90498,Player_7431,39,Female,Intermediate,Evening,Riyadh,77.77,258,Any,Defensive,90,Yes,Club B,1153
54d1652d,Player_7432,35,Male,Intermediate,Evening,Madrid,54.56,494,Outdoor,Balanced,55,No,Club C,1380
aa467913,Player_7433,54,Male,Advanced,Evening,Dubai,84.35,309,Any,Balanced,106,No,Club C,2156
ee050c50,Player_7434,22,Female,Beginner,Morning,Cairo,63.21,425,Indoor,Balanced,62,No,No Club,1847
e5eca66c,Player_7435,45,Male,Beginner,Morning,Madrid,50.4,64,Outdoor,Defensive,83,Yes,Club A,1671
edddcb29,Player_7436,34,Female,Beginner,Morning,Beirut,34.29,211,Outdoor,Defensive,51,No,No Club,2099
4b5e3443,Player_7437,44,Male,Intermediate,Morning,London,37.19,132,Indoor,Balanced,55,No,No Club,2380
114d66da,Player_7438,36,Male,Advanced,Evening,London,75.25,174,Outdoor,Aggressive,106,No,No Club,1421
faf296b9,Player_7439,43,Male,Advanced,Afternoon,Dubai,40.65,168,Indoor,Balanced,67,No,Club B,2406
677c474c,Player_7440,40,Male,Intermediate,Evening,Riyadh,72.1,327,Any,Balanced,43,No,Club A,1029
e56baaf6,Player_7441,44,Female,Advanced,Evening,London,48.04,354,Outdoor,Defensive,52,Yes,No Club,1341
fb37bc6d,Player_7442,37,Female,Beginner,Morning,Riyadh,53.23,286,Outdoor,Aggressive,55,No,No Club,1525
a0eda992,Player_7443,22,Male,Advanced,Morning,Dubai,49.86,362,Indoor,Aggressive,71,Yes,No Club,2003
183dc4d6,Player_7444,27,Female,Intermediate,Afternoon,Cairo,62.85,179,Any,Defensive,76,No,No Club,1247
490800b5,Player_7445,31,Male,Beginner,Morning,Cairo,72.85,435,Indoor,Balanced,50,No,Club A,1535
18ae1d87,Player_7446,20,Male,Advanced,Evening,Dubai,67.92,472,Outdoor,Balanced,43,Yes,No Club,1105
7f8a1803,Player_7447,48,Male,Advanced,Evening,Riyadh,89.21,442,Outdoor,Defensive,37,No,Club C,1980
9f8c435b,Player_7448,36,Female,Professional,Evening,Riyadh,61.44,115,Any,Balanced,31,No,No Club,1649
b4e0da54,Player_7449,29,Female,Advanced,Afternoon,London,73.74,64,Outdoor,Defensive,51,Yes,No Club,2316
5e30abdf,Player_7450,50,Female,Advanced,Morning,Dubai,72.69,267,Indoor,Defensive,115,No,Club C,2432
c416d564,Player_7451,22,Male,Professional,Afternoon,Dubai,72.36,179,Outdoor,Aggressive,93,No,Club A,1958
35bca7cc,Player_7452,40,Male,Intermediate,Morning,Riyadh,43.5,344,Outdoor,Defensive,118,Yes,Club B,1388
8b68615d,Player_7453,45,Male,Advanced,Evening,Cairo,74.91,88,Any,Defensive,61,No,Club A,1476
f14d39c2,Player_7454,47,Male,Professional,Evening,Beirut,48.72,277,Indoor,Balanced,60,Yes,No Club,1168
02afe6a4,Player_7455,47,Female,Advanced,Morning,Riyadh,63.98,272,Outdoor,Aggressive,35,Yes,Club A,1609
08a12f8a,Player_7456,38,Female,Advanced,Afternoon,Cairo,63.1,119,Any,Aggressive,98,Yes,No Club,1925
3de5e047,Player_7457,21,Female,Advanced,Afternoon,Riyadh,36.29,413,Outdoor,Defensive,69,Yes,Club A,1531
80d60cfc,Player_7458,46,Female,Beginner,Morning,Madrid,65.09,356,Indoor,Defensive,69,No,Club B,1687
7127fcf0,Player_7459,23,Female,Advanced,Evening,Beirut,58.87,310,Indoor,Aggressive,43,No,Club A,2188
8c8c0397,Player_7460,45,Female,Beginner,Evening,Dubai,43.34,449,Any,Aggressive,85,No,Club B,1318
68ec8085,Player_7461,52,Male,Intermediate,Afternoon,London,82.26,134,Indoor,Balanced,67,Yes,No Club,1808
26469d43,Player_7462,38,Male,Professional,Morning,London,51.84,122,Outdoor,Aggressive,105,Yes,Club A,2333
e911d9b6,Player_7463,32,Female,Beginner,Morning,Cairo,56.59,372,Any,Defensive,85,No,No Club,1295
be2caac4,Player_7464,24,Female,Professional,Morning,Cairo,43.21,49,Outdoor,Defensive,74,Yes,No Club,2063
db011779,Player_7465,46,Male,Intermediate,Evening,London,82.22,468,Indoor,Defensive,73,No,Club A,1239
08bc7b6e,Player_7466,21,Female,Advanced,Afternoon,Madrid,48.14,379,Outdoor,Defensive,110,Yes,Club A,2123
09c4c43d,Player_7467,21,Female,Beginner,Morning,Riyadh,40.63,354,Any,Defensive,36,No,Club A,2003
5ddf44db,Player_7468,20,Male,Professional,Morning,Cairo,50.58,163,Indoor,Aggressive,99,Yes,No Club,1868
5dfbb599,Player_7469,25,Female,Professional,Morning,Cairo,39.35,133,Indoor,Balanced,108,No,Club C,1251
bd4551ad,Player_7470,47,Female,Beginner,Evening,Cairo,79.7,53,Any,Balanced,118,No,Club B,2291
2110a1d1,Player_7471,55,Male,Advanced,Afternoon,Cairo,76.32,464,Indoor,Aggressive,113,No,Club B,2193
5095ee61,Player_7472,39,Female,Intermediate,Afternoon,Madrid,77.88,291,Any,Defensive,82,No,Club C,1169
6b67aa84,Player_7473,44,Female,Intermediate,Evening,Riyadh,55.3,16,Outdoor,Defensive,100,No,Club C,1533
4eac3cc2,Player_7474,33,Female,Beginner,Afternoon,Dubai,63.51,373,Any,Balanced,112,Yes,Club C,1738
ad083379,Player_7475,51,Female,Professional,Evening,Beirut,71.95,199,Outdoor,Balanced,106,Yes,No Club,2150
a5875489,Player_7476,20,Male,Beginner,Morning,London,65.6,343,Any,Aggressive,105,No,Club C,1397
c1519725,Player_7477,18,Female,Professional,Afternoon,Beirut,54.64,32,Any,Balanced,31,No,Club C,1392
4444ec91,Player_7478,30,Female,Intermediate,Morning,Dubai,58.8,45,Outdoor,Defensive,62,Yes,No Club,1545
7cf84de4,Player_7479,22,Male,Advanced,Evening,Cairo,57.63,300,Indoor,Defensive,41,Yes,Club B,1199
bbf53ec7,Player_7480,31,Female,Professional,Afternoon,Madrid,73.48,133,Outdoor,Balanced,52,Yes,No Club,2109
66392ea5,Player_7481,50,Female,Professional,Afternoon,Riyadh,48.0,237,Outdoor,Aggressive,41,Yes,Club B,1227
c89f30ba,Player_7482,48,Female,Beginner,Morning,Beirut,85.14,169,Indoor,Aggressive,102,Yes,No Club,1563
0743f673,Player_7483,29,Male,Advanced,Afternoon,Riyadh,84.43,186,Indoor,Defensive,73,No,Club B,1438
1f518f94,Player_7484,29,Female,Beginner,Morning,Madrid,64.05,293,Any,Defensive,64,Yes,Club C,2210
5aefbc1c,Player_7485,31,Male,Professional,Afternoon,London,69.82,241,Any,Defensive,59,No,Club A,1015
8b6be96e,Player_7486,29,Female,Professional,Evening,Beirut,89.88,468,Any,Aggressive,80,Yes,Club C,2191
5c7114d9,Player_7487,20,Male,Advanced,Evening,Cairo,57.94,110,Any,Aggressive,85,No,No Club,2427
07363c9c,Player_7488,18,Male,Advanced,Afternoon,Madrid,50.05,356,Any,Aggressive,74,Yes,No Club,1961
c5cb8006,Player_7489,54,Male,Intermediate,Morning,London,32.91,89,Indoor,Defensive,112,Yes,Club B,1249
9ee5ac9a,Player_7490,43,Male,Advanced,Morning,Cairo,45.79,145,Outdoor,Balanced,51,Yes,Club C,2045
cff4aa5c,Player_7491,21,Male,Professional,Evening,Beirut,66.46,12,Any,Aggressive,76,No,No Club,1537
455762c3,Player_7492,27,Male,Professional,Morning,Madrid,63.09,162,Outdoor,Defensive,118,Yes,Club B,1426
042b3840,Player_7493,23,Male,Intermediate,Evening,Beirut,36.64,407,Outdoor,Aggressive,49,No,No Club,1515
5a4c4bd3,Player_7494,46,Male,Advanced,Evening,Dubai,38.69,479,Indoor,Aggressive,113,No,Club A,2164
605e6930,Player_7495,19,Female,Professional,Afternoon,Riyadh,46.25,145,Outdoor,Balanced,70,No,No Club,1211
467a2c2a,Player_7496,41,Female,Beginner,Morning,Riyadh,87.25,268,Any,Balanced,104,No,No Club,1183
5718ee88,Player_7497,33,Male,Beginner,Morning,Madrid,46.47,206,Indoor,Defensive,63,No,Club B,1495
e6ae83d1,Player_7498,32,Male,Professional,Morning,Riyadh,59.32,255,Any,Aggressive,71,No,Club C,1568
63655185,Player_7499,31,Male,Intermediate,Afternoon,Cairo,36.14,268,Indoor,Aggressive,39,Yes,No Club,1951
1f4ff7d9,Player_7500,47,Female,Professional,Morning,Dubai,82.72,426,Outdoor,Aggressive,59,Yes,Club B,2374
505418d2,Player_7501,48,Female,Advanced,Evening,Cairo,86.6,348,Outdoor,Defensive,43,Yes,Club B,1939
e3f83e4d,Player_7502,47,Female,Intermediate,Morning,Madrid,38.66,445,Indoor,Balanced,39,No,No Club,1281
73fed4ea,Player_7503,35,Female,Beginner,Evening,London,76.33,88,Indoor,Aggressive,63,Yes,Club A,2295
ef77f158,Player_7504,50,Female,Professional,Morning,Madrid,50.62,406,Outdoor,Aggressive,89,Yes,Club A,1336
eba29ba8,Player_7505,23,Male,Intermediate,Afternoon,Cairo,64.79,281,Indoor,Balanced,53,Yes,Club B,1235
95c5c35f,Player_7506,46,Male,Intermediate,Afternoon,London,79.07,205,Any,Defensive,56,No,Club C,1114
43d407e1,Player_7507,45,Male,Advanced,Morning,Dubai,71.59,455,Any,Defensive,75,Yes,Club A,1989
270af2e7,Player_7508,29,Female,Beginner,Afternoon,London,78.39,94,Any,Aggressive,106,Yes,Club A,1080
64f785bd,Player_7509,39,Female,Advanced,Afternoon,Dubai,69.54,43,Any,Defensive,70,Yes,Club B,2453
39fcf607,Player_7510,45,Female,Beginner,Morning,Riyadh,46.48,154,Any,Balanced,68,No,Club B,1445
17774a42,Player_7511,42,Female,Professional,Morning,London,85.6,249,Outdoor,Balanced,102,Yes,Club B,1846
202b7e6c,Player_7512,19,Female,Advanced,Evening,Beirut,84.74,231,Outdoor,Defensive,108,No,Club B,1069
b430ad2a,Player_7513,54,Male,Intermediate,Evening,Dubai,31.46,302,Outdoor,Aggressive,109,No,Club C,1646
9e41c8cf,Player_7514,32,Female,Intermediate,Afternoon,Cairo,45.85,206,Indoor,Balanced,90,Yes,No Club,1804
5ef76fdc,Player_7515,25,Male,Advanced,Morning,Madrid,86.79,393,Indoor,Aggressive,57,Yes,Club C,2126
0cd39bbc,Player_7516,29,Male,Intermediate,Afternoon,Beirut,70.52,326,Outdoor,Balanced,87,Yes,No Club,1110
4bb3648d,Player_7517,26,Female,Beginner,Evening,Beirut,42.72,500,Indoor,Aggressive,39,Yes,No Club,1793
45c1593d,Player_7518,34,Female,Professional,Afternoon,Riyadh,38.46,167,Indoor,Defensive,47,No,No Club,1498
94bce4ab,Player_7519,44,Male,Intermediate,Morning,London,41.93,78,Indoor,Defensive,65,No,No Club,1611
2b9500b5,Player_7520,53,Female,Intermediate,Morning,London,46.87,51,Outdoor,Balanced,100,No,No Club,1173
efb78e69,Player_7521,40,Female,Intermediate,Afternoon,Madrid,72.98,415,Outdoor,Defensive,34,No,Club A,2497
bbe52501,Player_7522,42,Male,Advanced,Morning,Cairo,67.05,84,Indoor,Aggressive,106,Yes,Club B,2093
4493cbd5,Player_7523,46,Female,Intermediate,Evening,Dubai,47.03,390,Indoor,Aggressive,95,No,No Club,1077
58c99704,Player_7524,45,Female,Intermediate,Evening,Beirut,56.26,207,Outdoor,Balanced,89,Yes,Club C,1711
06b2c9f5,Player_7525,35,Male,Beginner,Afternoon,Cairo,38.86,268,Indoor,Balanced,41,No,Club A,1449
093bf81b,Player_7526,31,Female,Advanced,Morning,Beirut,45.21,140,Outdoor,Balanced,36,Yes,Club A,1386
f003e91b,Player_7527,23,Female,Beginner,Morning,Madrid,36.53,195,Any,Defensive,96,Yes,Club C,1053
e63bc38c,Player_7528,29,Male,Professional,Afternoon,Dubai,34.54,87,Indoor,Aggressive,30,No,Club A,2027
84525cb1,Player_7529,22,Female,Intermediate,Afternoon,Beirut,55.03,316,Indoor,Balanced,115,No,No Club,1410
591aa159,Player_7530,23,Male,Intermediate,Morning,London,37.2,159,Outdoor,Balanced,120,Yes,Club A,2391
a6cb7566,Player_7531,42,Female,Professional,Morning,London,57.92,15,Indoor,Aggressive,96,Yes,No Club,1139
5d2a0cae,Player_7532,28,Male,Beginner,Evening,Madrid,36.09,415,Outdoor,Defensive,56,Yes,No Club,1425
f74fb610,Player_7533,46,Male,Advanced,Evening,Cairo,35.22,443,Any,Defensive,92,No,Club B,1570
2ca6e378,Player_7534,49,Female,Professional,Afternoon,Beirut,88.28,287,Indoor,Aggressive,45,Yes,Club C,1003
2d8011c3,Player_7535,53,Male,Beginner,Morning,Beirut,62.58,255,Any,Balanced,74,Yes,Club A,2447
9e621833,Player_7536,20,Male,Advanced,Morning,Cairo,31.97,490,Any,Balanced,68,No,Club B,1204
eaeebb34,Player_7537,50,Female,Professional,Afternoon,Dubai,72.55,69,Indoor,Aggressive,105,No,Club C,2388
424a27b5,Player_7538,41,Male,Intermediate,Morning,Beirut,51.2,475,Outdoor,Aggressive,118,Yes,Club B,1466
78730561,Player_7539,53,Female,Professional,Evening,Riyadh,58.46,181,Any,Defensive,71,Yes,Club B,2219
40662e32,Player_7540,29,Female,Advanced,Evening,Dubai,36.32,94,Outdoor,Balanced,102,Yes,Club C,2253
a1877bca,Player_7541,55,Male,Intermediate,Evening,Dubai,70.64,365,Indoor,Balanced,59,Yes,Club B,1429
3cd057a3,Player_7542,41,Female,Advanced,Evening,London,80.65,366,Any,Defensive,109,No,Club B,1048
a1c79862,Player_7543,39,Female,Professional,Evening,London,62.85,467,Indoor,Aggressive,94,Yes,Club A,1405
67c02ec6,Player_7544,33,Female,Advanced,Morning,Riyadh,79.93,291,Outdoor,Aggressive,83,Yes,No Club,2476
d410f541,Player_7545,27,Male,Advanced,Afternoon,Cairo,75.96,44,Indoor,Defensive,94,No,Club B,2144
5cecc347,Player_7546,18,Female,Intermediate,Morning,Madrid,40.14,388,Any,Defensive,101,Yes,Club B,1110
8ebd8bd3,Player_7547,50,Male,Advanced,Morning,Riyadh,77.56,446,Any,Defensive,64,Yes,No Club,1458
f26e3c4d,Player_7548,36,Male,Advanced,Evening,Riyadh,57.46,18,Outdoor,Defensive,93,No,Club B,2215
babd8203,Player_7549,29,Female,Intermediate,Afternoon,Dubai,65.45,29,Indoor,Aggressive,104,Yes,No Club,2117
94d70ca9,Player_7550,32,Female,Professional,Afternoon,Riyadh,84.69,426,Any,Defensive,72,No,Club B,1928
4a7d22b8,Player_7551,51,Male,Professional,Morning,Riyadh,48.4,329,Outdoor,Balanced,88,Yes,Club B,1411
85f00239,Player_7552,28,Female,Professional,Evening,Cairo,51.49,429,Outdoor,Aggressive,55,Yes,No Club,1673
0f72bdfb,Player_7553,25,Male,Advanced,Afternoon,Cairo,52.56,379,Outdoor,Aggressive,114,No,Club A,2240
416a32f2,Player_7554,52,Male,Beginner,Morning,Beirut,52.7,167,Any,Aggressive,42,No,Club C,1763
0f513da8,Player_7555,45,Male,Advanced,Afternoon,Dubai,59.84,465,Outdoor,Aggressive,88,No,Club A,2303
cf7a3741,Player_7556,36,Female,Advanced,Evening,Madrid,72.67,148,Outdoor,Balanced,45,No,Club C,2003
2e61bdf1,Player_7557,41,Male,Professional,Afternoon,Riyadh,58.82,482,Any,Aggressive,89,Yes,Club B,1305
b1d5547d,Player_7558,53,Female,Beginner,Morning,Beirut,35.38,256,Any,Balanced,103,No,No Club,2466
d4db1e01,Player_7559,48,Female,Professional,Evening,Cairo,60.5,365,Any,Aggressive,112,No,Club A,2112
04b8a131,Player_7560,33,Male,Beginner,Evening,Dubai,34.56,234,Outdoor,Aggressive,71,No,Club A,1450
63d74b98,Player_7561,52,Male,Intermediate,Afternoon,Cairo,59.28,309,Indoor,Aggressive,119,Yes,Club C,2004
8accdd8c,Player_7562,48,Male,Advanced,Afternoon,Beirut,81.54,403,Any,Aggressive,68,No,Club A,2144
ae0a2b70,Player_7563,37,Male,Beginner,Evening,Dubai,70.74,452,Any,Defensive,47,Yes,Club A,1951
407b31ed,Player_7564,39,Female,Beginner,Afternoon,Cairo,54.68,474,Outdoor,Defensive,116,No,Club C,1582
24fe6f6a,Player_7565,19,Male,Professional,Morning,Cairo,89.39,318,Outdoor,Balanced,68,Yes,No Club,1740
bcf57e89,Player_7566,48,Male,Intermediate,Evening,Madrid,37.14,486,Indoor,Defensive,34,Yes,No Club,1533
eb4bc5a7,Player_7567,50,Male,Professional,Afternoon,Dubai,51.8,166,Any,Defensive,68,No,Club B,1375
e6a7846c,Player_7568,20,Female,Advanced,Evening,Cairo,43.06,87,Any,Aggressive,100,Yes,Club B,1204
d863e377,Player_7569,46,Male,Intermediate,Afternoon,London,83.31,101,Indoor,Balanced,31,No,No Club,1930
9df32ce0,Player_7570,18,Male,Intermediate,Evening,London,51.39,399,Any,Balanced,57,No,Club A,1777
9d1134ff,Player_7571,42,Male,Professional,Afternoon,London,63.41,134,Indoor,Defensive,35,No,Club A,2077
546c0e33,Player_7572,27,Female,Advanced,Afternoon,Madrid,74.97,22,Indoor,Defensive,53,No,Club A,1030
f65ec483,Player_7573,22,Female,Professional,Afternoon,Riyadh,41.24,415,Any,Defensive,77,Yes,Club C,1186
7bded4ba,Player_7574,30,Female,Beginner,Evening,Beirut,77.36,169,Indoor,Aggressive,55,Yes,Club C,2375
f1ddd85c,Player_7575,45,Male,Intermediate,Evening,Madrid,39.86,70,Any,Aggressive,47,Yes,No Club,1824
c122d1b8,Player_7576,31,Female,Beginner,Afternoon,London,81.12,79,Outdoor,Balanced,39,Yes,Club A,1947
6383885f,Player_7577,44,Male,Advanced,Afternoon,Cairo,69.35,143,Indoor,Defensive,76,No,No Club,2243
86fb6b34,Player_7578,31,Male,Professional,Afternoon,Beirut,56.35,237,Outdoor,Balanced,67,Yes,Club B,1154
8ad29055,Player_7579,26,Female,Professional,Morning,London,76.83,95,Any,Balanced,55,No,No Club,1107
367da8a0,Player_7580,31,Male,Beginner,Evening,Dubai,30.93,248,Indoor,Defensive,74,No,No Club,1208
db2c57ba,Player_7581,46,Female,Advanced,Morning,Madrid,74.5,79,Indoor,Aggressive,112,No,Club C,2465
db9aacb5,Player_7582,29,Female,Intermediate,Morning,Cairo,70.47,175,Any,Defensive,74,Yes,Club C,2463
